City,Card Type,Exp Type,Gender,Amount
Delhi,Platinum,Fuel,F,42679
Greater,Silver,Food,M,125072
Delhi,Gold,Bills,M,18648
Greater,Gold,Food,F,88660
Ahmedabad,Gold,Bills,M,95248
Delhi,Platinum,Bills,M,3922
Greater,Silver,Food,F,151511
Ahmedabad,Platinum,Food,F,134119
Ahmedabad,Platinum,Fuel,F,122707
Ahmedabad,Silver,Entertainment,F,121927
Bengaluru,Gold,Entertainment,M,20417
Ahmedabad,Silver,Food,F,285372
Bengaluru,Gold,Grocery,F,133929
Ahmedabad,Signature,Fuel,M,154181
Ahmedabad,Signature,Food,M,230542
Delhi,Signature,Fuel,M,275530
Greater,Gold,Fuel,M,2854
Greater,Gold,Food,F,171392
Greater,Silver,Fuel,M,89840
Delhi,Signature,Bills,M,184145
Greater,Platinum,Entertainment,M,253626
Ahmedabad,Signature,Food,M,67769
Greater,Signature,Bills,F,179872
Greater,Gold,Bills,M,285351
Bengaluru,Gold,Bills,M,295451
Greater,Signature,Entertainment,F,147859
Greater,Platinum,Entertainment,M,236479
Delhi,Platinum,Food,F,119970
Greater,Silver,Grocery,M,275147
Greater,Signature,Food,M,240062
Greater,Gold,Fuel,M,84869
Delhi,Signature,Bills,M,130216
Delhi,Gold,Entertainment,M,218139
Bengaluru,Silver,Entertainment,F,287562
Bengaluru,Silver,Fuel,M,82790
Ahmedabad,Gold,Grocery,M,155357
Ahmedabad,Silver,Fuel,F,199512
Ahmedabad,Gold,Bills,F,36163
Ahmedabad,Gold,Grocery,M,42120
Greater,Silver,Entertainment,F,93392
Greater,Signature,Food,M,240862
Delhi,Signature,Entertainment,M,187164
Delhi,Silver,Fuel,F,70099
Ahmedabad,Platinum,Fuel,F,201228
Greater,Silver,Entertainment,F,32682
Delhi,Signature,Food,M,46182
Delhi,Platinum,Bills,M,10125
Greater,Silver,Entertainment,F,167971
Bengaluru,Platinum,Bills,M,190758
Bengaluru,Silver,Fuel,M,167277
Bengaluru,Gold,Food,F,133147
Bengaluru,Signature,Bills,M,185803
Delhi,Platinum,Fuel,M,69613
Greater,Platinum,Bills,F,21899
Delhi,Signature,Entertainment,F,235890
Delhi,Gold,Food,M,240817
Bengaluru,Gold,Food,M,260163
Ahmedabad,Gold,Fuel,M,37854
Delhi,Gold,Fuel,F,97106
Bengaluru,Platinum,Fuel,M,211464
Greater,Gold,Bills,M,226017
Greater,Silver,Food,F,229437
Ahmedabad,Signature,Grocery,F,184525
Bengaluru,Signature,Fuel,F,64740
Bengaluru,Platinum,Grocery,F,41242
Ahmedabad,Platinum,Grocery,M,64081
Greater,Gold,Grocery,M,39076
Ahmedabad,Platinum,Fuel,M,44180
Greater,Gold,Entertainment,M,148490
Greater,Platinum,Bills,M,257295
Delhi,Platinum,Bills,F,133971
Delhi,Silver,Bills,F,270091
Greater,Platinum,Entertainment,M,220128
Delhi,Silver,Fuel,F,288639
Ahmedabad,Silver,Entertainment,M,119746
Ahmedabad,Gold,Grocery,F,89140
Ahmedabad,Signature,Bills,F,167629
Greater,Gold,Grocery,F,67617
Delhi,Signature,Food,F,264626
Greater,Signature,Grocery,M,278698
Ahmedabad,Signature,Fuel,F,98764
Bengaluru,Silver,Fuel,M,247263
Delhi,Signature,Food,F,205191
Ahmedabad,Silver,Bills,F,40637
Ahmedabad,Signature,Food,M,272208
Bengaluru,Signature,Fuel,M,267044
Ahmedabad,Signature,Grocery,M,205182
Delhi,Silver,Entertainment,M,275234
Greater,Silver,Food,M,147641
Bengaluru,Platinum,Fuel,M,89391
Ahmedabad,Silver,Entertainment,F,39631
Ahmedabad,Gold,Bills,F,110947
Greater,Gold,Fuel,F,131145
Ahmedabad,Gold,Bills,M,218849
Greater,Signature,Fuel,F,111133
Greater,Platinum,Grocery,F,181461
Ahmedabad,Gold,Fuel,M,99110
Ahmedabad,Signature,Food,F,194396
Delhi,Platinum,Entertainment,F,112893
Ahmedabad,Silver,Food,M,168398
Delhi,Signature,Food,M,262831
Delhi,Signature,Food,F,139829
Greater,Gold,Entertainment,M,183374
Greater,Signature,Fuel,F,194166
Ahmedabad,Gold,Bills,F,241914
Ahmedabad,Silver,Fuel,M,27488
Ahmedabad,Platinum,Bills,F,56378
Ahmedabad,Platinum,Fuel,F,284530
Bengaluru,Gold,Entertainment,M,64866
Bengaluru,Platinum,Food,F,280967
Bengaluru,Silver,Bills,F,70807
Greater,Gold,Bills,M,67736
Bengaluru,Platinum,Fuel,F,91638
Delhi,Platinum,Fuel,F,185440
Ahmedabad,Signature,Entertainment,M,192403
Bengaluru,Signature,Entertainment,M,171796
Bengaluru,Platinum,Bills,M,222588
Delhi,Gold,Grocery,M,243949
Delhi,Platinum,Fuel,M,268729
Ahmedabad,Gold,Food,F,262296
Greater,Platinum,Grocery,F,119598
Greater,Silver,Entertainment,F,251994
Ahmedabad,Silver,Bills,M,221194
Ahmedabad,Platinum,Food,M,143916
Greater,Silver,Bills,F,184231
Ahmedabad,Gold,Grocery,M,163056
Greater,Gold,Entertainment,F,177532
Delhi,Gold,Entertainment,F,56323
Bengaluru,Gold,Grocery,F,213084
Greater,Signature,Food,M,253730
Ahmedabad,Silver,Food,M,226933
Greater,Gold,Fuel,M,69877
Greater,Platinum,Entertainment,F,208118
Bengaluru,Silver,Fuel,M,269898
Greater,Gold,Bills,M,31487
Bengaluru,Gold,Entertainment,M,87035
Bengaluru,Silver,Grocery,F,264557
Greater,Silver,Fuel,F,76917
Delhi,Gold,Food,F,188393
Ahmedabad,Signature,Bills,M,282224
Ahmedabad,Platinum,Grocery,M,221659
Bengaluru,Signature,Fuel,M,150783
Delhi,Signature,Fuel,F,136641
Bengaluru,Silver,Food,F,60808
Greater,Gold,Fuel,F,27192
Ahmedabad,Signature,Fuel,F,16693
Bengaluru,Gold,Entertainment,M,187271
Bengaluru,Platinum,Grocery,F,217709
Ahmedabad,Platinum,Grocery,M,157140
Ahmedabad,Signature,Entertainment,M,248811
Ahmedabad,Signature,Food,F,89269
Greater,Gold,Entertainment,F,92180
Greater,Signature,Bills,F,50617
Greater,Gold,Bills,M,66671
Bengaluru,Platinum,Bills,F,11851
Bengaluru,Silver,Food,F,112696
Greater,Silver,Fuel,F,207896
Ahmedabad,Platinum,Entertainment,F,5333
Bengaluru,Signature,Grocery,F,13854
Ahmedabad,Platinum,Food,F,276957
Greater,Signature,Food,M,31289
Ahmedabad,Silver,Entertainment,M,4685
Bengaluru,Silver,Grocery,M,111281
Bengaluru,Silver,Grocery,M,5344
Greater,Silver,Entertainment,F,266746
Bengaluru,Silver,Entertainment,M,259267
Greater,Platinum,Bills,M,265219
Ahmedabad,Silver,Grocery,F,34594
Delhi,Platinum,Entertainment,M,61450
Greater,Platinum,Fuel,F,50277
Bengaluru,Platinum,Food,F,229134
Ahmedabad,Silver,Grocery,M,263029
Bengaluru,Gold,Bills,M,190768
Ahmedabad,Gold,Bills,F,186765
Bengaluru,Silver,Food,F,205179
Bengaluru,Gold,Food,F,217818
Bengaluru,Signature,Fuel,F,298328
Delhi,Gold,Entertainment,F,68690
Delhi,Silver,Food,F,133210
Bengaluru,Silver,Fuel,F,285617
Delhi,Gold,Food,M,36434
Bengaluru,Signature,Entertainment,M,198498
Ahmedabad,Signature,Entertainment,M,282124
Greater,Gold,Entertainment,F,91803
Delhi,Silver,Fuel,M,207158
Greater,Gold,Entertainment,F,164633
Ahmedabad,Gold,Entertainment,M,216161
Ahmedabad,Signature,Food,F,36399
Greater,Platinum,Bills,M,203123
Bengaluru,Silver,Grocery,F,45396
Delhi,Signature,Entertainment,F,65966
Bengaluru,Gold,Food,F,45548
Delhi,Silver,Bills,F,39316
Bengaluru,Silver,Fuel,F,9011
Delhi,Silver,Fuel,F,295291
Delhi,Silver,Entertainment,M,241577
Delhi,Platinum,Fuel,M,189659
Delhi,Signature,Food,F,3498
Delhi,Silver,Fuel,M,154525
Ahmedabad,Gold,Fuel,F,109151
Delhi,Platinum,Food,M,286858
Ahmedabad,Silver,Grocery,F,192620
Delhi,Platinum,Fuel,M,106273
Bengaluru,Silver,Bills,M,221807
Bengaluru,Gold,Fuel,F,117737
Bengaluru,Signature,Grocery,F,227990
Bengaluru,Silver,Fuel,F,17876
Ahmedabad,Platinum,Food,F,38605
Delhi,Silver,Fuel,F,259482
Delhi,Signature,Grocery,F,202005
Delhi,Silver,Bills,M,273750
Greater,Signature,Bills,F,48236
Ahmedabad,Platinum,Grocery,F,248858
Delhi,Gold,Grocery,M,109394
Ahmedabad,Silver,Food,F,86813
Greater,Silver,Bills,F,160529
Ahmedabad,Signature,Bills,F,63438
Ahmedabad,Gold,Fuel,F,119957
Bengaluru,Gold,Grocery,F,49154
Ahmedabad,Silver,Food,M,142854
Ahmedabad,Platinum,Bills,F,88795
Delhi,Silver,Bills,F,2767
Delhi,Gold,Fuel,F,69240
Ahmedabad,Signature,Entertainment,F,31668
Bengaluru,Platinum,Entertainment,F,22004
Greater,Signature,Food,M,205819
Bengaluru,Signature,Bills,F,145391
Ahmedabad,Platinum,Entertainment,F,248569
Ahmedabad,Signature,Entertainment,F,120092
Delhi,Signature,Entertainment,M,77960
Ahmedabad,Signature,Bills,F,289760
Ahmedabad,Platinum,Bills,F,254356
Ahmedabad,Platinum,Bills,F,108517
Ahmedabad,Gold,Bills,F,185388
Greater,Signature,Fuel,F,268000
Delhi,Silver,Grocery,M,117685
Ahmedabad,Silver,Bills,F,152667
Greater,Gold,Grocery,M,86413
Delhi,Silver,Fuel,M,214575
Ahmedabad,Platinum,Fuel,F,63175
Greater,Silver,Entertainment,F,235910
Bengaluru,Gold,Fuel,F,296447
Bengaluru,Platinum,Entertainment,M,212377
Bengaluru,Signature,Food,F,253460
Delhi,Silver,Food,M,115328
Delhi,Gold,Entertainment,M,244240
Ahmedabad,Signature,Fuel,F,219960
Bengaluru,Signature,Food,F,103810
Ahmedabad,Platinum,Food,F,140070
Greater,Signature,Fuel,M,295265
Delhi,Gold,Bills,F,184528
Bengaluru,Gold,Food,M,114265
Delhi,Signature,Bills,M,19175
Bengaluru,Platinum,Entertainment,F,122164
Greater,Gold,Food,F,146404
Delhi,Gold,Food,M,75768
Delhi,Platinum,Fuel,F,298597
Ahmedabad,Platinum,Food,M,244837
Delhi,Signature,Food,F,131118
Bengaluru,Silver,Food,F,130867
Delhi,Gold,Fuel,M,38820
Ahmedabad,Signature,Entertainment,F,285203
Bengaluru,Gold,Bills,M,157371
Greater,Silver,Fuel,M,28042
Greater,Gold,Fuel,F,76143
Delhi,Silver,Grocery,F,110066
Delhi,Signature,Fuel,M,289118
Ahmedabad,Platinum,Entertainment,F,61664
Greater,Silver,Bills,F,252984
Ahmedabad,Silver,Grocery,M,148261
Greater,Silver,Fuel,F,117604
Delhi,Gold,Bills,M,38652
Ahmedabad,Silver,Entertainment,F,190809
Greater,Silver,Entertainment,F,117151
Ahmedabad,Signature,Entertainment,M,243888
Ahmedabad,Silver,Entertainment,M,268356
Bengaluru,Signature,Bills,M,162752
Greater,Platinum,Fuel,M,206887
Greater,Platinum,Fuel,F,14495
Delhi,Gold,Fuel,F,147237
Bengaluru,Platinum,Bills,M,14814
Greater,Silver,Food,M,128367
Ahmedabad,Platinum,Bills,M,53330
Ahmedabad,Silver,Bills,F,11870
Delhi,Silver,Entertainment,M,151449
Delhi,Platinum,Grocery,F,255675
Delhi,Silver,Food,M,252120
Bengaluru,Gold,Fuel,F,116470
Greater,Gold,Food,M,253108
Ahmedabad,Gold,Grocery,F,272053
Greater,Silver,Fuel,M,275535
Delhi,Platinum,Grocery,F,246888
Bengaluru,Gold,Food,F,31318
Greater,Silver,Fuel,M,252206
Bengaluru,Signature,Food,M,84608
Greater,Platinum,Food,M,151924
Ahmedabad,Signature,Grocery,M,93385
Delhi,Platinum,Fuel,F,276356
Delhi,Signature,Food,F,146571
Ahmedabad,Gold,Bills,M,177090
Ahmedabad,Gold,Entertainment,M,113599
Bengaluru,Gold,Bills,F,58587
Bengaluru,Signature,Fuel,M,202527
Greater,Signature,Entertainment,F,131361
Ahmedabad,Signature,Food,F,253276
Bengaluru,Platinum,Entertainment,F,295845
Bengaluru,Gold,Bills,F,37803
Ahmedabad,Silver,Bills,M,112950
Delhi,Signature,Food,M,25264
Greater,Signature,Food,M,81671
Greater,Platinum,Grocery,M,22725
Bengaluru,Platinum,Fuel,M,6285
Delhi,Gold,Fuel,F,103696
Bengaluru,Silver,Bills,M,294926
Bengaluru,Silver,Fuel,M,77291
Delhi,Signature,Grocery,F,136922
Bengaluru,Silver,Bills,M,91980
Delhi,Platinum,Bills,M,181190
Bengaluru,Gold,Entertainment,M,94431
Greater,Platinum,Entertainment,F,193669
Ahmedabad,Silver,Bills,F,121343
Greater,Silver,Entertainment,F,246904
Ahmedabad,Signature,Grocery,F,287158
Ahmedabad,Gold,Grocery,M,75294
Delhi,Signature,Grocery,F,151144
Bengaluru,Silver,Bills,F,146984
Ahmedabad,Platinum,Fuel,M,58763
Ahmedabad,Platinum,Bills,M,32644
Greater,Signature,Bills,F,68050
Delhi,Silver,Entertainment,F,44013
Delhi,Gold,Food,F,176707
Ahmedabad,Gold,Grocery,F,176405
Greater,Platinum,Grocery,M,110330
Delhi,Silver,Food,F,126545
Greater,Gold,Grocery,F,271513
Greater,Gold,Grocery,M,174136
Ahmedabad,Platinum,Food,F,169270
Delhi,Signature,Fuel,F,141559
Delhi,Signature,Bills,M,265150
Bengaluru,Platinum,Entertainment,M,281875
Delhi,Signature,Bills,M,153714
Delhi,Gold,Food,M,46829
Ahmedabad,Silver,Entertainment,F,95725
Ahmedabad,Platinum,Bills,M,163864
Ahmedabad,Silver,Entertainment,F,83353
Bengaluru,Platinum,Fuel,M,186989
Delhi,Platinum,Food,F,111465
Bengaluru,Platinum,Food,M,69593
Ahmedabad,Signature,Grocery,M,159330
Bengaluru,Gold,Fuel,M,148168
Greater,Silver,Entertainment,M,50586
Bengaluru,Signature,Entertainment,F,175365
Greater,Signature,Fuel,F,143519
Ahmedabad,Platinum,Fuel,M,187508
Bengaluru,Gold,Food,M,130147
Ahmedabad,Platinum,Fuel,M,196205
Ahmedabad,Platinum,Fuel,M,111748
Ahmedabad,Platinum,Bills,F,151844
Bengaluru,Signature,Fuel,M,51810
Greater,Platinum,Entertainment,M,295639
Bengaluru,Signature,Fuel,M,186457
Greater,Platinum,Grocery,F,215253
Ahmedabad,Silver,Fuel,F,283914
Bengaluru,Platinum,Fuel,M,286418
Bengaluru,Platinum,Fuel,M,33573
Ahmedabad,Signature,Food,F,134032
Bengaluru,Gold,Bills,F,281439
Bengaluru,Gold,Bills,F,107976
Delhi,Gold,Bills,F,203787
Bengaluru,Signature,Grocery,M,179180
Ahmedabad,Silver,Bills,F,221603
Bengaluru,Silver,Grocery,M,116766
Greater,Platinum,Food,F,73878
Greater,Gold,Grocery,F,17578
Ahmedabad,Gold,Food,M,290112
Ahmedabad,Silver,Entertainment,M,226435
Delhi,Gold,Bills,F,273658
Ahmedabad,Signature,Fuel,M,129449
Ahmedabad,Gold,Entertainment,M,19473
Bengaluru,Signature,Bills,F,143125
Greater,Gold,Entertainment,F,192450
Ahmedabad,Platinum,Fuel,M,232742
Delhi,Silver,Food,M,294231
Greater,Silver,Food,F,266539
Delhi,Signature,Entertainment,M,275288
Ahmedabad,Platinum,Grocery,F,268611
Greater,Signature,Food,F,73604
Bengaluru,Signature,Fuel,M,198707
Bengaluru,Platinum,Food,F,39075
Greater,Platinum,Grocery,F,234246
Bengaluru,Signature,Bills,F,124726
Bengaluru,Signature,Grocery,F,164303
Greater,Signature,Entertainment,M,156433
Delhi,Silver,Fuel,F,191756
Delhi,Platinum,Food,M,65147
Ahmedabad,Silver,Entertainment,M,296737
Delhi,Signature,Bills,F,173543
Ahmedabad,Signature,Grocery,M,43334
Greater,Signature,Food,F,34696
Bengaluru,Signature,Bills,F,292221
Greater,Platinum,Fuel,M,91021
Ahmedabad,Signature,Entertainment,M,187342
Bengaluru,Silver,Food,F,39486
Greater,Signature,Grocery,M,30686
Ahmedabad,Silver,Fuel,M,237964
Greater,Platinum,Fuel,M,248460
Bengaluru,Signature,Grocery,F,189486
Delhi,Signature,Food,F,184768
Ahmedabad,Signature,Bills,F,16394
Ahmedabad,Gold,Food,M,14645
Delhi,Gold,Entertainment,M,169231
Ahmedabad,Signature,Food,F,39204
Greater,Signature,Fuel,F,65035
Greater,Gold,Fuel,M,26213
Bengaluru,Silver,Food,F,164024
Ahmedabad,Signature,Entertainment,F,261705
Ahmedabad,Signature,Food,F,129323
Bengaluru,Silver,Grocery,M,279439
Bengaluru,Signature,Entertainment,M,191572
Delhi,Signature,Food,M,131386
Greater,Silver,Entertainment,F,60078
Ahmedabad,Silver,Bills,F,217636
Ahmedabad,Signature,Grocery,M,199557
Greater,Silver,Bills,M,283851
Bengaluru,Signature,Grocery,M,78557
Ahmedabad,Silver,Entertainment,M,18665
Delhi,Gold,Fuel,M,230357
Bengaluru,Platinum,Grocery,F,258617
Ahmedabad,Gold,Bills,F,206268
Ahmedabad,Signature,Grocery,F,85984
Ahmedabad,Gold,Bills,F,82655
Ahmedabad,Gold,Grocery,M,162473
Ahmedabad,Silver,Entertainment,F,1938
Delhi,Signature,Bills,F,211535
Ahmedabad,Gold,Grocery,F,277137
Bengaluru,Platinum,Entertainment,M,15136
Ahmedabad,Signature,Entertainment,F,284528
Ahmedabad,Silver,Bills,F,191817
Greater,Silver,Entertainment,M,176929
Delhi,Silver,Bills,M,231971
Greater,Gold,Entertainment,M,286385
Delhi,Signature,Food,F,132757
Bengaluru,Signature,Fuel,M,217417
Bengaluru,Gold,Grocery,M,162688
Ahmedabad,Gold,Entertainment,F,159930
Delhi,Gold,Entertainment,M,155703
Ahmedabad,Gold,Entertainment,M,138865
Ahmedabad,Platinum,Fuel,M,104815
Greater,Signature,Food,M,101544
Greater,Silver,Entertainment,M,30889
Bengaluru,Platinum,Grocery,M,283566
Delhi,Platinum,Fuel,F,280703
Ahmedabad,Silver,Fuel,F,293435
Ahmedabad,Platinum,Food,M,22783
Delhi,Signature,Bills,M,78257
Greater,Platinum,Food,M,242693
Ahmedabad,Platinum,Fuel,F,15561
Bengaluru,Silver,Fuel,F,6278
Greater,Gold,Entertainment,F,225819
Delhi,Platinum,Food,F,151970
Bengaluru,Silver,Food,F,207032
Delhi,Silver,Entertainment,F,58015
Delhi,Silver,Entertainment,M,246931
Ahmedabad,Signature,Fuel,F,163232
Delhi,Gold,Grocery,F,7069
Greater,Silver,Food,M,65788
Ahmedabad,Platinum,Bills,F,66705
Bengaluru,Platinum,Fuel,M,149820
Bengaluru,Silver,Bills,M,258061
Bengaluru,Silver,Entertainment,F,170718
Greater,Silver,Bills,M,16235
Ahmedabad,Silver,Bills,M,79956
Bengaluru,Gold,Food,F,231618
Greater,Gold,Food,F,298729
Greater,Gold,Bills,M,30451
Delhi,Platinum,Entertainment,M,294666
Delhi,Gold,Grocery,M,154170
Ahmedabad,Gold,Fuel,M,20076
Ahmedabad,Gold,Entertainment,M,161749
Bengaluru,Silver,Fuel,M,19691
Delhi,Silver,Fuel,M,162127
Bengaluru,Gold,Bills,M,132887
Ahmedabad,Gold,Bills,M,271027
Bengaluru,Platinum,Grocery,M,219106
Bengaluru,Platinum,Entertainment,F,8394
Delhi,Silver,Bills,M,87461
Delhi,Signature,Fuel,F,245749
Bengaluru,Gold,Entertainment,M,137347
Ahmedabad,Silver,Bills,F,279580
Bengaluru,Silver,Grocery,M,189502
Delhi,Signature,Bills,M,148441
Ahmedabad,Gold,Entertainment,F,297182
Greater,Gold,Entertainment,F,58427
Delhi,Gold,Grocery,F,98797
Ahmedabad,Platinum,Grocery,F,190826
Bengaluru,Signature,Food,M,212628
Greater,Gold,Food,M,134775
Ahmedabad,Platinum,Entertainment,F,103330
Bengaluru,Signature,Food,F,66859
Ahmedabad,Signature,Food,M,35151
Delhi,Silver,Entertainment,F,99915
Ahmedabad,Platinum,Grocery,F,269998
Bengaluru,Platinum,Grocery,F,219796
Delhi,Silver,Fuel,F,83226
Bengaluru,Gold,Fuel,F,230570
Ahmedabad,Signature,Entertainment,M,228458
Ahmedabad,Platinum,Entertainment,F,187232
Ahmedabad,Silver,Grocery,M,293642
Ahmedabad,Platinum,Fuel,M,249824
Ahmedabad,Gold,Fuel,M,138697
Delhi,Gold,Bills,F,91520
Greater,Platinum,Bills,F,39556
Ahmedabad,Signature,Food,F,105558
Ahmedabad,Gold,Bills,F,13401
Greater,Platinum,Entertainment,F,139901
Greater,Silver,Food,F,262727
Bengaluru,Silver,Fuel,M,271215
Delhi,Platinum,Entertainment,F,132858
Delhi,Gold,Fuel,F,212016
Bengaluru,Signature,Fuel,M,15537
Bengaluru,Gold,Entertainment,F,147881
Bengaluru,Platinum,Bills,F,36200
Bengaluru,Silver,Fuel,M,106766
Delhi,Silver,Bills,F,110981
Ahmedabad,Silver,Grocery,F,188051
Ahmedabad,Signature,Bills,M,138989
Bengaluru,Gold,Grocery,M,25082
Bengaluru,Signature,Entertainment,M,103275
Bengaluru,Signature,Bills,F,69709
Bengaluru,Signature,Bills,M,126488
Ahmedabad,Gold,Fuel,F,112856
Ahmedabad,Silver,Food,F,129597
Greater,Silver,Entertainment,F,57277
Delhi,Platinum,Fuel,F,112860
Bengaluru,Platinum,Entertainment,F,200035
Greater,Signature,Bills,M,200120
Ahmedabad,Signature,Grocery,F,285628
Ahmedabad,Silver,Entertainment,F,295738
Greater,Silver,Fuel,F,177795
Greater,Silver,Fuel,M,275491
Greater,Signature,Food,M,179964
Ahmedabad,Silver,Fuel,F,201427
Greater,Signature,Bills,F,85430
Greater,Silver,Entertainment,F,246237
Delhi,Silver,Bills,M,89084
Bengaluru,Silver,Entertainment,M,273153
Ahmedabad,Silver,Entertainment,M,121056
Bengaluru,Gold,Fuel,F,272057
Bengaluru,Platinum,Bills,F,89962
Ahmedabad,Silver,Entertainment,F,262464
Delhi,Platinum,Bills,M,137710
Greater,Gold,Bills,M,145463
Bengaluru,Silver,Grocery,M,194546
Greater,Platinum,Entertainment,M,202911
Delhi,Gold,Grocery,M,41617
Ahmedabad,Gold,Fuel,M,216036
Delhi,Signature,Grocery,F,172224
Bengaluru,Gold,Fuel,F,78954
Bengaluru,Platinum,Bills,M,129514
Greater,Gold,Bills,M,12968
Greater,Signature,Entertainment,M,158636
Ahmedabad,Gold,Fuel,M,240719
Bengaluru,Gold,Entertainment,M,284590
Ahmedabad,Platinum,Entertainment,F,247002
Bengaluru,Gold,Food,F,130322
Ahmedabad,Signature,Fuel,M,69945
Bengaluru,Platinum,Food,F,163356
Delhi,Silver,Entertainment,M,158005
Bengaluru,Gold,Entertainment,M,235081
Delhi,Gold,Bills,F,231738
Bengaluru,Gold,Entertainment,M,64106
Bengaluru,Platinum,Bills,M,232027
Bengaluru,Signature,Fuel,F,197481
Bengaluru,Silver,Grocery,M,48117
Greater,Silver,Entertainment,F,268194
Ahmedabad,Gold,Fuel,M,79677
Bengaluru,Signature,Fuel,M,188634
Bengaluru,Gold,Grocery,M,194863
Ahmedabad,Signature,Grocery,F,152924
Delhi,Silver,Food,M,129340
Greater,Platinum,Fuel,M,45602
Delhi,Silver,Fuel,F,119302
Ahmedabad,Silver,Food,F,185013
Greater,Gold,Grocery,F,286012
Greater,Gold,Food,F,185477
Bengaluru,Silver,Food,F,98885
Greater,Signature,Fuel,M,253250
Delhi,Silver,Entertainment,F,24019
Greater,Platinum,Fuel,F,118405
Ahmedabad,Gold,Food,M,11652
Bengaluru,Gold,Entertainment,M,93672
Greater,Signature,Entertainment,M,65779
Greater,Silver,Fuel,M,181094
Delhi,Silver,Entertainment,M,160242
Ahmedabad,Signature,Fuel,F,157517
Greater,Signature,Bills,F,18061
Greater,Platinum,Fuel,F,285147
Greater,Signature,Fuel,F,129386
Bengaluru,Signature,Food,F,9478
Ahmedabad,Gold,Entertainment,F,222602
Greater,Silver,Grocery,M,1878
Greater,Signature,Entertainment,F,237388
Delhi,Gold,Entertainment,M,109839
Ahmedabad,Gold,Bills,M,210419
Ahmedabad,Platinum,Bills,F,196010
Delhi,Gold,Grocery,F,248858
Ahmedabad,Platinum,Grocery,M,14250
Bengaluru,Platinum,Grocery,F,277260
Ahmedabad,Signature,Grocery,F,192386
Delhi,Platinum,Fuel,M,129462
Delhi,Signature,Entertainment,F,26892
Bengaluru,Signature,Fuel,F,108872
Greater,Gold,Fuel,M,158108
Bengaluru,Platinum,Food,F,44516
Ahmedabad,Platinum,Fuel,F,149397
Ahmedabad,Signature,Entertainment,F,48140
Ahmedabad,Signature,Food,F,246894
Delhi,Silver,Fuel,F,89823
Delhi,Signature,Grocery,M,251060
Bengaluru,Platinum,Entertainment,M,269376
Bengaluru,Signature,Bills,F,163082
Bengaluru,Platinum,Food,M,86975
Bengaluru,Silver,Food,F,42023
Delhi,Signature,Bills,M,41701
Greater,Signature,Grocery,M,17463
Greater,Platinum,Bills,F,179980
Bengaluru,Gold,Grocery,M,61689
Delhi,Gold,Grocery,M,238404
Ahmedabad,Signature,Bills,F,253083
Bengaluru,Gold,Bills,F,276089
Bengaluru,Signature,Entertainment,M,135718
Ahmedabad,Gold,Food,M,177433
Delhi,Signature,Grocery,F,192346
Greater,Platinum,Grocery,M,33858
Delhi,Platinum,Food,F,219687
Bengaluru,Gold,Grocery,F,89024
Ahmedabad,Signature,Fuel,M,57215
Bengaluru,Silver,Bills,F,49377
Ahmedabad,Signature,Entertainment,M,191294
